ID|Food Concept|URLs
B000546|RYE FLOUR|http://purl.obolibrary.org/obo/NCBITaxon_4550;http://purl.obolibrary.org/obo/FOODON_03301116;http://purl.obolibrary.org/obo/FOODON_03302492
B000547|TRUFFLE|http://purl.obolibrary.org/obo/FOODON_03411387
B000548|HERB MIXTURE|http://purl.obolibrary.org/obo/FOODON_03305543;http://purl.obolibrary.org/obo/CHEBI_60004
B000549|GOLDFISH|http://purl.obolibrary.org/obo/FOODON_03414858;http://purl.obolibrary.org/obo/NCBITaxon_7957
B000550|DUMPLING|http://purl.obolibrary.org/obo/FOODON_03306619
B000551|REMOULADE|http://purl.obolibrary.org/obo/FOODON_03310485
B000552|FRYING OIL|http://purl.obolibrary.org/obo/FOODON_03316044;http://purl.obolibrary.org/obo/FOODON_03310387
B000553|JALAPENO JELLY|http://purl.obolibrary.org/obo/FOODON_03306075
B000554|CRAB SPREAD|http://purl.obolibrary.org/obo/FOODON_03308595;http://purl.obolibrary.org/obo/FOODON_03411335
B000555|TORTILLA CHIP|http://purl.obolibrary.org/obo/FOODON_03307668;http://purl.obolibrary.org/obo/FOODON_03310710
B000556|WIDTH|http://purl.obolibrary.org/obo/PATO_0000921
B000557|BREWER'S YEAST|http://purl.obolibrary.org/obo/FOODON_03315025;http://purl.obolibrary.org/obo/NCBITaxon_4932
B000558|TEMPEH|http://purl.obolibrary.org/obo/FOODON_03304999
B000559|CORN MUFFIN MIX|http://purl.obolibrary.org/obo/FOODON_03305164;http://purl.obolibrary.org/obo/NCBITaxon_381124
B000560|FONTINA CHEESE|http://purl.obolibrary.org/obo/FOODON_03310415
B000561|ARUGULA|http://purl.obolibrary.org/obo/NCBITaxon_29727
B000562|SESAME SEED|http://purl.obolibrary.org/obo/FOODON_03310306;http://purl.obolibrary.org/obo/PO_0009010
B000563|SEED OIL|http://purl.obolibrary.org/obo/FOODON_03310387;http://purl.obolibrary.org/obo/PO_0009010;http://purl.obolibrary.org/obo/FOODON_03420307
B000564|COOKING OIL|http://purl.obolibrary.org/obo/FOODON_03310387;http://purl.obolibrary.org/obo/FOODON_03302653
B000565|PIE CRUST DOUGH|http://purl.obolibrary.org/obo/FOODON_03307629
B000566|ASAFOETIDA|http://purl.obolibrary.org/obo/NCBITaxon_52471
B000567|BISON|http://purl.obolibrary.org/obo/FOODON_03412098;http://purl.obolibrary.org/obo/NCBITaxon_9900;http://purl.obolibrary.org/obo/NCBITaxon_9901;http://purl.obolibrary.org/obo/NCBITaxon_9902
B000568|MACKEREL|http://purl.obolibrary.org/obo/FOODON_03411043
B000569|SWORDFISH|http://purl.obolibrary.org/obo/FOODON_03411427;http://purl.obolibrary.org/obo/NCBITaxon_8245
B000570|GREEK|http://purl.obolibrary.org/obo/ancestro_0366;http://purl.obolibrary.org/obo/hancestro_0366
B000571|SLOPE|http://purl.obolibrary.org/obo/ENVO_00002000
B000572|CONDIMENT|http://purl.obolibrary.org/obo/FOODON_03315708
B000573|CURRY|http://purl.obolibrary.org/obo/FOODON_03306648
B000574|BEET|http://purl.obolibrary.org/obo/NCBITaxon_161934
B000575|PEPPERCORN|http://purl.obolibrary.org/obo/FOODON_03310070
B000576|COCONUT CREAM|http://purl.obolibrary.org/obo/FOODON_03303088
B000577|CORN PUFF|http://purl.obolibrary.org/obo/FOODON_03311180;http://purl.obolibrary.org/obo/NCBITaxon_381124
B000578|RAZOR CLAMS|http://purl.obolibrary.org/obo/NCBITaxon_6585
B000579|SPROUT|http://purl.obolibrary.org/obo/FOODON_03420183
B000580|CATFISH|http://purl.obolibrary.org/obo/FOODON_03412620
B000581|SPANISH|http://purl.obolibrary.org/obo/ancestro_0392;http://purl.obolibrary.org/obo/hancestro_0392
B000582|FENNEL|http://purl.obolibrary.org/obo/NCBITaxon_48038
B000583|PILAF|http://purl.obolibrary.org/obo/FOODON_03307010
B000584|POTATO PATTY|http://purl.obolibrary.org/obo/FOODON_03311416;http://purl.obolibrary.org/obo/NCBITaxon_4113
B000585|BROWN MUSTARD|http://purl.obolibrary.org/obo/NCBITaxon_3707
B000586|ALLIGATOR|http://purl.obolibrary.org/obo/NCBITaxon_8495;http://purl.obolibrary.org/obo/FOODON_03412440
B000587|FRENCH DRESSING|http://purl.obolibrary.org/obo/ancestro_0363;http://purl.obolibrary.org/obo/FOODON_03301903;http://purl.obolibrary.org/obo/FOODON_03315498
B000588|ROQUEFORT CHEESE|http://purl.obolibrary.org/obo/FOODON_00002424
B000589|BREAD FLOUR|http://purl.obolibrary.org/obo/FOODON_03301116;http://purl.obolibrary.org/obo/FOODON_03304043
B000590|CORN OIL|http://purl.obolibrary.org/obo/FOODON_03310387;http://purl.obolibrary.org/obo/NCBITaxon_381124;http://purl.obolibrary.org/obo/FOODON_03301474
B000591|PRALINE|http://purl.obolibrary.org/obo/FOODON_03301758
B000592|SHRIMP COCKTAIL|http://purl.obolibrary.org/obo/FOODON_03308565;http://purl.obolibrary.org/obo/FOODON_03411237
B000593|WHITE SAUCE|http://purl.obolibrary.org/obo/FOODON_03307686;http://purl.obolibrary.org/obo/FOODON_03311146
B000594|SHRIMP PASTE|http://purl.obolibrary.org/obo/FOODON_03309823;http://purl.obolibrary.org/obo/FOODON_03411237
B000595|FILET|http://purl.obolibrary.org/obo/FOODON_03530144
B000596|BOLOGNA|http://purl.obolibrary.org/obo/FOODON_03306503
B000597|CREAM CHEESE SPREAD|http://purl.obolibrary.org/obo/FOODON_03302019;http://purl.obolibrary.org/obo/FOODON_03315638;http://purl.obolibrary.org/obo/FOODON_03301889
B000598|VEGETABLE JUICE COCKTAIL|http://purl.obolibrary.org/obo/FOODON_03303630
B000599|CHEESE SALAD DRESSING|http://purl.obolibrary.org/obo/FOODON_03303223;http://purl.obolibrary.org/obo/FOODON_03304717
B000600|BRAUNSCHWEIGER|http://purl.obolibrary.org/obo/FOODON_03317299
B000601|KIWI|http://purl.obolibrary.org/obo/FOODON_03414363
B000602|CHIPPED BEEF|http://purl.obolibrary.org/obo/FOODON_03303097
B000603|PIG|http://purl.obolibrary.org/obo/NCBITaxon_9823
B000604|FRUIT MIX|http://purl.obolibrary.org/obo/PO_0009001;http://purl.obolibrary.org/obo/FOODON_03305222
B000605|GREEN OLIVE|http://purl.obolibrary.org/obo/FOODON_03301269
B000606|ASIAN|http://purl.obolibrary.org/obo/ancestro_0008;http://purl.obolibrary.org/obo/hancestro_0008
B000607|BARBEQUE SEASONING|http://purl.obolibrary.org/obo/FOODON_03304158
B000608|MOOSE|http://purl.obolibrary.org/obo/FOODON_03411257
B000609|LEEK|http://purl.obolibrary.org/obo/NCBITaxon_4681
B000610|CHICKEN ROLL|http://purl.obolibrary.org/obo/FOODON_03411457;http://purl.obolibrary.org/obo/FOODON_03310589
B000611|BULB|http://purl.obolibrary.org/obo/FOODON_03420290
B000612|TURBINADO SUGAR|http://purl.obolibrary.org/obo/FOODON_03304305;http://purl.obolibrary.org/obo/FOODON_03420108
B000613|WHOLE WHEAT BREAD|http://purl.obolibrary.org/obo/FOODON_03301119;http://purl.obolibrary.org/obo/FOODON_03302200
B000614|WHEAT BREAD|http://purl.obolibrary.org/obo/FOODON_03302200;http://purl.obolibrary.org/obo/NCBITaxon_4565
B000615|CHILI SEASONING|http://purl.obolibrary.org/obo/FOODON_03303355
B000616|OBJECT|http://purl.obolibrary.org/obo/BFO_0000030
B000617|PAPER WRAPPER|http://purl.obolibrary.org/obo/FOODON_03490173
B000618|FUNGUS|http://purl.obolibrary.org/obo/FOODON_03411261
B000619|NOODLE|http://purl.obolibrary.org/obo/FOODON_03306944
B000620|SOYBEANS|http://purl.obolibrary.org/obo/NCBITaxon_3847
B000621|SHISO|http://purl.obolibrary.org/obo/FOODON_03306141
B000622|BARK|http://purl.obolibrary.org/obo/FOODON_03420264
B000623|MUENSTER CHEESE|http://purl.obolibrary.org/obo/FOODON_03303682
B000624|CAVIAR|http://purl.obolibrary.org/obo/FOODON_03301080
B000625|BUILDING|http://purl.obolibrary.org/obo/ENVO_00000073
B000626|EGG SALAD|http://purl.obolibrary.org/obo/FOODON_03304628;http://purl.obolibrary.org/obo/FOODON_03316042
B000627|SPICE MIX|http://purl.obolibrary.org/obo/FOODON_03303380;http://purl.obolibrary.org/obo/FOODON_03304292
B000628|TROUT|http://purl.obolibrary.org/obo/FOODON_03411258
B000629|POTATO CHIP|http://purl.obolibrary.org/obo/NCBITaxon_4113;http://purl.obolibrary.org/obo/FOODON_03301833
B000630|CHICKEN SPREAD|http://purl.obolibrary.org/obo/FOODON_03303021;http://purl.obolibrary.org/obo/FOODON_03411457
B000631|SAFFLOWER|http://purl.obolibrary.org/obo/NCBITaxon_4222
B000632|CENTIMETER|http://purl.obolibrary.org/obo/UO_0000015
B000633|INSECT|http://purl.obolibrary.org/obo/FOODON_03411220
B000634|PEA FLOUR|http://purl.obolibrary.org/obo/FOODON_03306693;http://purl.obolibrary.org/obo/FOODON_03301116;http://purl.obolibrary.org/obo/NCBITaxon_3888
B000635|HEART|http://purl.obolibrary.org/obo/UBERON_0000948
B000636|FRUIT PULP|http://purl.obolibrary.org/obo/PO_0009001;http://purl.obolibrary.org/obo/FOODON_03301109
B000637|PECTIN|http://purl.obolibrary.org/obo/CHEBI_17309
B000638|QUINCE|http://purl.obolibrary.org/obo/NCBITaxon_36610
B000639|EUROPE|http://purl.obolibrary.org/obo/GAZ_00000464
B000640|SHIITAKE MUSHROOM|http://purl.obolibrary.org/obo/FOODON_00001287;http://purl.obolibrary.org/obo/FOODON_03411635
B000641|SIRLOIN|http://purl.obolibrary.org/obo/FOODON_03530027
B000642|COTIJA CHEESE|http://purl.obolibrary.org/obo/FOODON_00002542
B000643|CRAB CAKE|http://purl.obolibrary.org/obo/FOODON_03305365;http://purl.obolibrary.org/obo/FOODON_03411335
B000644|LIGHT CREAM|http://purl.obolibrary.org/obo/FOODON_03420160
B000645|CORNBREAD|http://purl.obolibrary.org/obo/FOODON_03302343
B000646|LUNCHEON MEAT|http://purl.obolibrary.org/obo/FOODON_03310675
B000647|DEER|http://purl.obolibrary.org/obo/NCBITaxon_9850;http://purl.obolibrary.org/obo/FOODON_03411583
B000648|ONION RING|http://purl.obolibrary.org/obo/FOODON_03316347;http://purl.obolibrary.org/obo/FOODON_03306684
B000649|CHICKPEA FLOUR|http://purl.obolibrary.org/obo/NCBITaxon_3827;http://purl.obolibrary.org/obo/FOODON_03301116;http://purl.obolibrary.org/obo/FOODON_03304537
B000650|CORN MEAL|http://purl.obolibrary.org/obo/FOODON_03310257;http://purl.obolibrary.org/obo/NCBITaxon_381124
B000651|SNOW CRAB|http://purl.obolibrary.org/obo/NCBITaxon_41210;http://purl.obolibrary.org/obo/FOODON_03411335;http://purl.obolibrary.org/obo/FOODON_03411497
B000652|GARLIC PASTE|http://purl.obolibrary.org/obo/FOODON_03305217;http://purl.obolibrary.org/obo/NCBITaxon_4682
B000653|CURRANT JELLY|http://purl.obolibrary.org/obo/FOODON_03305958
B000654|RED CURRANT|http://purl.obolibrary.org/obo/NCBITaxon_175228
B000655|MARMALADE|http://purl.obolibrary.org/obo/FOODON_03306377
B000656|GARLIC BREAD|http://purl.obolibrary.org/obo/FOODON_03302379;http://purl.obolibrary.org/obo/NCBITaxon_4682
B000657|SQUID|http://purl.obolibrary.org/obo/FOODON_03411205
B000658|BEAR|http://purl.obolibrary.org/obo/FOODON_03412406
B000659|WHITEFISH|http://purl.obolibrary.org/obo/FOODON_03312064
B000660|SUGAR COATING|http://purl.obolibrary.org/obo/FOODON_03420108;http://purl.obolibrary.org/obo/FOODON_03316296
B000661|SHOYU SAUCE|http://purl.obolibrary.org/obo/FOODON_03311146;http://purl.obolibrary.org/obo/FOODON_03304988
B000662|SERRANO HAM|http://purl.obolibrary.org/obo/FOODON_00002545
B000663|OKRA|http://purl.obolibrary.org/obo/NCBITaxon_455045
B000664|FINES|http://purl.obolibrary.org/obo/FOODON_00000073
B000665|MUSCOVADO|http://purl.obolibrary.org/obo/FOODON_00002539
B000666|TAMARIND|http://purl.obolibrary.org/obo/NCBITaxon_58860
B000667|PERCENT|http://purl.obolibrary.org/obo/UO_0000187
B000668|HAVARTI CHEESE|http://purl.obolibrary.org/obo/FOODON_03303534
B000669|SUGAR SUBSTITUTE|http://purl.obolibrary.org/obo/FOODON_03315170;http://purl.obolibrary.org/obo/FOODON_03420108
B000670|RAISIN BREAD|http://purl.obolibrary.org/obo/FOODON_03301944
B000671|BEEF CONSOMME|http://purl.obolibrary.org/obo/FOODON_03304190;http://purl.obolibrary.org/obo/FOODON_03305332
B000672|BACON SIDE|http://purl.obolibrary.org/obo/FOODON_03315865
B000673|FARINA|http://purl.obolibrary.org/obo/FOODON_03302621
B000674|TURKEY HAM|http://purl.obolibrary.org/obo/FOODON_03310971;http://purl.obolibrary.org/obo/NCBITaxon_9103
B000675|SWISS CHARD|http://purl.obolibrary.org/obo/NCBITaxon_3555;http://purl.obolibrary.org/obo/ancestro_0394
B000676|CINNAMON ROLL|http://purl.obolibrary.org/obo/FOODON_03302318;http://purl.obolibrary.org/obo/NCBITaxon_128608
B000677|FRUIT BREAD|http://purl.obolibrary.org/obo/PO_0009001;http://purl.obolibrary.org/obo/FOODON_03302334
B000678|COGNAC|http://purl.obolibrary.org/obo/FOODON_03305330
B000679|SWIFT|http://purl.obolibrary.org/obo/FOODON_03414523
B000680|CHICKEN SOUP BASE|http://purl.obolibrary.org/obo/FOODON_03306286;http://purl.obolibrary.org/obo/FOODON_03305061;http://purl.obolibrary.org/obo/FOODON_03304200
B000681|HONEY AND MAPLE SYRUP|http://purl.obolibrary.org/obo/UBERON_0036016;http://purl.obolibrary.org/obo/FOODON_03301848;http://purl.obolibrary.org/obo/FOODON_03307181
B000682|FRUIT SAUCE|http://purl.obolibrary.org/obo/PO_0009001;http://purl.obolibrary.org/obo/FOODON_03311146;http://purl.obolibrary.org/obo/FOODON_03304038
B000683|YEAR|http://purl.obolibrary.org/obo/UO_0000036
B000684|SURIMI|http://purl.obolibrary.org/obo/FOODON_03308642
B000685|BARLEY FLOUR|http://purl.obolibrary.org/obo/NCBITaxon_4513;http://purl.obolibrary.org/obo/FOODON_03309657;http://purl.obolibrary.org/obo/FOODON_03301116
B000686|WHEAT GLUTEN|http://purl.obolibrary.org/obo/NCBITaxon_4565;http://purl.obolibrary.org/obo/FOODON_03301888;http://purl.obolibrary.org/obo/FOODON_03310809
B000687|HADDOCK|http://purl.obolibrary.org/obo/NCBITaxon_8056;http://purl.obolibrary.org/obo/FOODON_03411441
B000688|SOURDOUGH STARTER|http://purl.obolibrary.org/obo/FOODON_03304099
B000689|GRAPEFRUIT SODA|http://purl.obolibrary.org/obo/FOODON_03302160;http://purl.obolibrary.org/obo/NCBITaxon_37656
B000690|BELGIAN WAFFLE|http://purl.obolibrary.org/obo/FOODON_03315259;http://purl.obolibrary.org/obo/FOODON_03307233;http://purl.obolibrary.org/obo/ancestro_0349
B000691|BELGIAN|http://purl.obolibrary.org/obo/hancestro_0349;http://purl.obolibrary.org/obo/ancestro_0349
B000692|SORGHUM|http://purl.obolibrary.org/obo/NCBITaxon_4558;http://purl.obolibrary.org/obo/NCBITaxon_4557;http://purl.obolibrary.org/obo/FOODON_03309978
B000693|AMARANTH|http://purl.obolibrary.org/obo/NCBITaxon_3567;http://purl.obolibrary.org/obo/CHEBI_34533
B000694|CORNBREAD MIX|http://purl.obolibrary.org/obo/FOODON_03303198;http://purl.obolibrary.org/obo/FOODON_03302343
B000695|SPOT|http://purl.obolibrary.org/obo/NCBITaxon_59837;http://purl.obolibrary.org/obo/FOODON_03413905
B000696|CHICKEN GRAVY|http://purl.obolibrary.org/obo/FOODON_03411457;http://purl.obolibrary.org/obo/FOODON_03303038
B000697|MONTH|http://purl.obolibrary.org/obo/UO_0000035
B000698|VANILLA ICE CREAM|http://purl.obolibrary.org/obo/FOODON_03305800;http://purl.obolibrary.org/obo/NCBITaxon_51238;http://purl.obolibrary.org/obo/FOODON_03301926
B000699|APRICOT PUREE|http://purl.obolibrary.org/obo/FOODON_03301290;http://purl.obolibrary.org/obo/FOODON_03301701
B000700|NONDAIRY CREAMER|http://purl.obolibrary.org/obo/FOODON_03303905
B000701|UNIT|http://purl.obolibrary.org/obo/UO_0000000
B000702|PEACH PUREE|http://purl.obolibrary.org/obo/FOODON_03301291;http://purl.obolibrary.org/obo/NCBITaxon_3760
B000703|SUCRALOSE|http://purl.obolibrary.org/obo/CHEBI_32159
B000704|BARLEY|http://purl.obolibrary.org/obo/NCBITaxon_4513
B000705|FRANKFURTER|http://purl.obolibrary.org/obo/FOODON_03302012
B000706|DAIRY|http://purl.obolibrary.org/obo/ENVO_00003862
B000707|GARBANZO BEAN FLOUR|http://purl.obolibrary.org/obo/NCBITaxon_3827;http://purl.obolibrary.org/obo/FOODON_03310392;http://purl.obolibrary.org/obo/FOODON_00002413
B000708|BEAN FLOUR|http://purl.obolibrary.org/obo/FOODON_00002413;http://purl.obolibrary.org/obo/FOODON_03301116
B000709|HYDRATE|http://purl.obolibrary.org/obo/CHEBI_35505
B000710|MALTED MILK|http://purl.obolibrary.org/obo/UBERON_0001913;http://purl.obolibrary.org/obo/FOODON_03301818
B000711|MUSHROOM SAUCE|http://purl.obolibrary.org/obo/FOODON_03311146;http://purl.obolibrary.org/obo/FOODON_03302590;http://purl.obolibrary.org/obo/FOODON_00001287
B000712|CORNED BEEF HASH|http://purl.obolibrary.org/obo/FOODON_03311317;http://purl.obolibrary.org/obo/FOODON_03302098
B000713|MILLET FLOUR|http://purl.obolibrary.org/obo/FOODON_03310137;http://purl.obolibrary.org/obo/FOODON_03309702;http://purl.obolibrary.org/obo/FOODON_03301116
B000714|COUNTRY|http://purl.obolibrary.org/obo/ancestro_0003;http://purl.obolibrary.org/obo/hancestro_0003
B000715|STILTON CHEESE|http://purl.obolibrary.org/obo/FOODON_03303870
B000716|NONFAT DRY MILK|http://purl.obolibrary.org/obo/UBERON_0001913;http://purl.obolibrary.org/obo/FOODON_03301657
B000717|MOREL|http://purl.obolibrary.org/obo/FOODON_03412032
B000718|TOMATO CHUTNEY|http://purl.obolibrary.org/obo/FOODON_03302724;http://purl.obolibrary.org/obo/FOODON_03317544;http://purl.obolibrary.org/obo/NCBITaxon_4081
B000719|ERYTHRITOL|http://purl.obolibrary.org/obo/CHEBI_17113
B000720|RAMEN NOODLE|http://purl.obolibrary.org/obo/FOODON_03306959;http://purl.obolibrary.org/obo/FOODON_03306944
B000721|KIWIFRUIT|http://purl.obolibrary.org/obo/FOODON_03303398
B000722|HOLLANDAISE SAUCE MIX|http://purl.obolibrary.org/obo/FOODON_03301182;http://purl.obolibrary.org/obo/FOODON_03304115
B000723|HONEY BUTTER|http://purl.obolibrary.org/obo/UBERON_0036016;http://purl.obolibrary.org/obo/FOODON_03310351;http://purl.obolibrary.org/obo/FOODON_03301010
B000724|DRINK POWDER|http://purl.obolibrary.org/obo/FOODON_03315916
B000725|CITRON|http://purl.obolibrary.org/obo/NCBITaxon_171251
B000726|KING CRAB|http://purl.obolibrary.org/obo/FOODON_03411335;http://purl.obolibrary.org/obo/FOODON_03411498
B000727|PANETTONE|http://purl.obolibrary.org/obo/FOODON_03302466
B000728|CREAM OF POTATO SOUP|http://purl.obolibrary.org/obo/FOODON_03305133;http://purl.obolibrary.org/obo/NCBITaxon_4113
B000729|FUDGE|http://purl.obolibrary.org/obo/FOODON_03301728
B000730|ALE|http://purl.obolibrary.org/obo/FOODON_03302111
B000731|MINERAL WATER|http://purl.obolibrary.org/obo/FOODON_03301328;http://purl.obolibrary.org/obo/CHEBI_46662;http://purl.obolibrary.org/obo/ENVO_00002006
B000732|SCOTCH BONNET|http://purl.obolibrary.org/obo/FOODON_03414944;http://purl.obolibrary.org/obo/NCBITaxon_80379
B000733|SOYBEAN OIL|http://purl.obolibrary.org/obo/FOODON_03302776;http://purl.obolibrary.org/obo/FOODON_03310387;http://purl.obolibrary.org/obo/NCBITaxon_3847
B000734|SARDINE|http://purl.obolibrary.org/obo/FOODON_03411558;http://purl.obolibrary.org/obo/NCBITaxon_27697
B000735|BOX|http://purl.obolibrary.org/obo/FOODON_03490213
B000736|CANE SUGAR|http://purl.obolibrary.org/obo/FOODON_03301348;http://purl.obolibrary.org/obo/FOODON_03420108
B000737|BLUEBERRY PRESERVES|http://purl.obolibrary.org/obo/FOODON_03310389
B000738|CHAYOTE|http://purl.obolibrary.org/obo/NCBITaxon_184140
B000739|DRAGON FRUIT|http://purl.obolibrary.org/obo/PO_0009001;http://purl.obolibrary.org/obo/NCBITaxon_176265
B000740|SCONE|http://purl.obolibrary.org/obo/FOODON_00002465
B000741|COTTON|http://purl.obolibrary.org/obo/NCBITaxon_3635
B000742|NORMAL SIZE|http://purl.obolibrary.org/obo/PATO_0000117;http://purl.obolibrary.org/obo/PATO_0045050
B000743|ROOIBOS|http://purl.obolibrary.org/obo/NCBITaxon_155124
B000744|ENVELOPE|http://purl.obolibrary.org/obo/FOODON_03490199
B000745|MANCHEGO CHEESE|http://purl.obolibrary.org/obo/FOODON_03310850
B000746|CARROT CAKE|http://purl.obolibrary.org/obo/NCBITaxon_4039;http://purl.obolibrary.org/obo/FOODON_00002515
B000747|SAPODILLA|http://purl.obolibrary.org/obo/NCBITaxon_3741
B000748|WHEAT BREAD CRUMBS|http://purl.obolibrary.org/obo/FOODON_03301907
B000749|TAMARI SAUCE|http://purl.obolibrary.org/obo/FOODON_03309556;http://purl.obolibrary.org/obo/FOODON_03311146
B000750|CURRY SAUCE|http://purl.obolibrary.org/obo/FOODON_03306648;http://purl.obolibrary.org/obo/FOODON_03304046;http://purl.obolibrary.org/obo/FOODON_03311146
B000751|WHEY|http://purl.obolibrary.org/obo/FOODON_03420244
B000752|BRAN CEREAL|http://purl.obolibrary.org/obo/FOODON_03302906
B000753|BEE POLLEN|http://purl.obolibrary.org/obo/FOODON_03420279;http://purl.obolibrary.org/obo/FOODON_03301424
B000754|CHANTERELLE|http://purl.obolibrary.org/obo/FOODON_03411569
B000755|PERIMETER|http://purl.obolibrary.org/obo/PATO_0001711
B000756|CARROT JUICE|http://purl.obolibrary.org/obo/FOODON_03302213;http://purl.obolibrary.org/obo/NCBITaxon_4039
B000757|CEYLON CINNAMON|http://purl.obolibrary.org/obo/NCBITaxon_128608
B000758|BANANA PUREE|http://purl.obolibrary.org/obo/FOODON_03306999;http://purl.obolibrary.org/obo/NCBITaxon_89151
B000759|JACKFRUIT|http://purl.obolibrary.org/obo/NCBITaxon_3489
B000760|TOMATO PUREE|http://purl.obolibrary.org/obo/FOODON_03301457;http://purl.obolibrary.org/obo/NCBITaxon_4081
B000761|BREAKFAST SAUSAGE|http://purl.obolibrary.org/obo/FOODON_03317292
B000762|RASPBERRY JAM|http://purl.obolibrary.org/obo/FOODON_03305865;http://purl.obolibrary.org/obo/FOODON_03309973
B000763|BUTTER BREAD|http://purl.obolibrary.org/obo/FOODON_03302332;http://purl.obolibrary.org/obo/FOODON_03310351
B000764|STRAWBERRY YOGURT|http://purl.obolibrary.org/obo/NCBITaxon_3747;http://purl.obolibrary.org/obo/FOODON_03307441
B000765|SARAN|http://purl.obolibrary.org/obo/FOODON_03500025
B000766|PETAL|http://purl.obolibrary.org/obo/FOODON_03420303
B000767|DOUGHNUT|http://purl.obolibrary.org/obo/FOODON_03301938
B000768|CITRIC ACID|http://purl.obolibrary.org/obo/CHEBI_30769
B000769|VEGETABLE SHORTENING|http://purl.obolibrary.org/obo/FOODON_03302604
B000770|CHALLAH|http://purl.obolibrary.org/obo/FOODON_03302198
B000771|MINCEMEAT|http://purl.obolibrary.org/obo/FOODON_03305810
B000772|POUND CAKE|http://purl.obolibrary.org/obo/FOODON_03302767;http://purl.obolibrary.org/obo/UO_0010034
B000773|LOLLIPOP|http://purl.obolibrary.org/obo/FOODON_03303639
B000774|PEANUT BUTTER CUP|http://purl.obolibrary.org/obo/FOODON_03307672;http://purl.obolibrary.org/obo/FOODON_03306867
B000775|BITTER CHOCOLATE|http://purl.obolibrary.org/obo/FOODON_03307240;http://purl.obolibrary.org/obo/FOODON_03303610
B000776|ANGEL FOOD CAKE|http://purl.obolibrary.org/obo/CHEBI_33290;http://purl.obolibrary.org/obo/FOODON_03307734
B000777|RATIO|http://purl.obolibrary.org/obo/UO_0000190
B000778|RICE KRISPIES CEREAL|http://purl.obolibrary.org/obo/NCBITaxon_4530;http://purl.obolibrary.org/obo/FOODON_03309403
B000779|LAYER CAKE|http://purl.obolibrary.org/obo/FOODON_03301527;http://purl.obolibrary.org/obo/ENVO_01000281
B000780|CHOCOLATE CANDY|http://purl.obolibrary.org/obo/FOODON_03400288;http://purl.obolibrary.org/obo/FOODON_03307240;http://purl.obolibrary.org/obo/FOODON_03301007;http://purl.obolibrary.org/obo/FOODON_03301051
B000781|CANDY BAR|http://purl.obolibrary.org/obo/FOODON_03301051;http://purl.obolibrary.org/obo/FOODON_03306423
B000782|CHESTNUT PUREE|http://purl.obolibrary.org/obo/FOODON_03302968
B000783|LEMON JELLY|http://purl.obolibrary.org/obo/FOODON_03301441;http://purl.obolibrary.org/obo/FOODON_03305882
B000784|MACAROON|http://purl.obolibrary.org/obo/FOODON_03305977
B000785|SHARK|http://purl.obolibrary.org/obo/FOODON_03411342
B000786|STRAWBERRY ICE CREAM|http://purl.obolibrary.org/obo/FOODON_03301926;http://purl.obolibrary.org/obo/NCBITaxon_3747;http://purl.obolibrary.org/obo/FOODON_03305854
B000787|STRAWBERRY PRESERVES|http://purl.obolibrary.org/obo/FOODON_03305202;http://purl.obolibrary.org/obo/NCBITaxon_3747
B000788|CANDIED CHERRY|http://purl.obolibrary.org/obo/FOODON_03302957;http://purl.obolibrary.org/obo/FOODON_03301240
B000789|FIN|http://purl.obolibrary.org/obo/UBERON_0008897
B000790|NOUGAT|http://purl.obolibrary.org/obo/FOODON_03316438
B000791|FLUID OUNCE|http://purl.obolibrary.org/obo/UO_0010026;http://purl.obolibrary.org/obo/UO_0010033
B000792|LEMON CAKE|http://purl.obolibrary.org/obo/FOODON_03311590;http://purl.obolibrary.org/obo/FOODON_03301441
B000793|CORN FLOUR|http://purl.obolibrary.org/obo/FOODON_03301116;http://purl.obolibrary.org/obo/NCBITaxon_381124;http://purl.obolibrary.org/obo/FOODON_03302500
B000794|TURKISH|http://purl.obolibrary.org/obo/hancestro_0451;http://purl.obolibrary.org/obo/ancestro_0451
B000795|BEAN PASTE|http://purl.obolibrary.org/obo/FOODON_03315362
B000796|VANILLA WAFER|http://purl.obolibrary.org/obo/NCBITaxon_51238;http://purl.obolibrary.org/obo/FOODON_03307348;http://purl.obolibrary.org/obo/FOODON_03316443
B000797|TAP WATER|http://purl.obolibrary.org/obo/ENVO_00003096;http://purl.obolibrary.org/obo/FOODON_03307286;http://purl.obolibrary.org/obo/ENVO_00002006
B000798|CASSAVA FLOUR|http://purl.obolibrary.org/obo/FOODON_03310125;http://purl.obolibrary.org/obo/FOODON_03301116
B000799|ALCOHOL|http://purl.obolibrary.org/obo/CHEBI_30879
B000800|TOASTER PASTRY|http://purl.obolibrary.org/obo/FOODON_03307479;http://purl.obolibrary.org/obo/FOODON_03315272
B000801|CANDY CANE|http://purl.obolibrary.org/obo/FOODON_03301051;http://purl.obolibrary.org/obo/FOODON_03303749
B000802|MINTS|http://purl.obolibrary.org/obo/NCBITaxon_21819
B000803|RICE PUDDING|http://purl.obolibrary.org/obo/FOODON_03305135;http://purl.obolibrary.org/obo/NCBITaxon_4530;http://purl.obolibrary.org/obo/FOODON_03301660
B000804|BLOOD|http://purl.obolibrary.org/obo/FOODON_03317130;http://purl.obolibrary.org/obo/UBERON_0000178
